"30","1","2014-06-06 09:05:02","2014-06-06 09:05:02","<p>The prime factors of 13195 are 5, 7, 13 and 29. What is the largest prime factor of the number 600,851,475,143 ? </p>
<!--more-->
<h2>The Catch</h2>
<p>How to find the prime factors of any number.<br>
How to determine if the factor is prime.<br>
How to store 600,851,475,143 in Java, since maximum value for <b>int</b> primitive type is 2,147,483,647.</p>
<h2>The Light</h2>
<p>&clubs;&nbsp;Use <strong><a href=""http://en.wikipedia.org/wiki/Prime_factorization"" target=""_blank"">prime factorization</a></strong> to find an arbitrary <strong>x</strong>'s prime factors:<br>
&nbsp;&nbsp;&nbsp;&nbsp;&diams; Divide <strong>x</strong> by first prime number <strong>p</strong> (2 is the first value for <strong>p</strong>).<br>
&nbsp;&nbsp;&nbsp;&nbsp;&diams; If <strong>x</strong> is not divisible by <strong>p</strong>, move to the next prime that <strong>x</strong> is divisible by.<br>
&nbsp;&nbsp;&nbsp;&nbsp;&diams; If <strong>x</strong> is divisible by <strong>p</strong>, then keep dividing <strong>x</strong> by <strong>p</strong> until <strong>x</strong> is no longer divisible by <strong>p</strong> or <strong>x</strong> &nbsp;&nbsp;&nbsp;&nbsp;gets reduced to 1, whichever comes first.<br>
&nbsp;&nbsp;&nbsp;&nbsp;&diams; Repeat step 2 and 3 until <strong>x</strong> gets reduced to 1.<br></p>

&nbsp;&nbsp;&nbsp;&nbsp;Example: Prime factorize 14.<br>
&nbsp;&nbsp;&nbsp;&nbsp;14 / 2 = 7<br>
&nbsp;&nbsp;&nbsp;&nbsp;7 % 2 != 0<br>
&nbsp;&nbsp;&nbsp;&nbsp;7 % 3 != 0<br>
&nbsp;&nbsp;&nbsp;&nbsp;7 % 5 != 0<br>
&nbsp;&nbsp;&nbsp;&nbsp;7 / 7 = 1 <br>
&nbsp;&nbsp;&nbsp;&nbsp;Primes factor of 14 are 2, 7.</p>
			
			
<p>&clubs;&nbsp;Determine primeness: Recall that a <a href=""http://en.wikipedia.org/wiki/Prime_number"" target=""_blank"">prime number</a> is a natural number greater than 1 that has no positive divisors other than 1 and itself. Prime numbers are always odd with the exception of 2, the smallest prime number. So the first criteria for a number <strong>x</strong> to be prime is <strong>x</strong> needs to be an odd, natural number that is greater than 2. We then have to check all of its factors up to the square root of <strong>x</strong>. The reason for this is for every factor <strong>a</strong> of <strong>x</strong> that is less than or equal to <strong>sqrt(x)</strong>, there is a corresponding factor <strong>b</strong> of <strong>x</strong> that is greater than <strong>sqrt(x)</strong> such that <strong>a</strong> *<strong> b</strong> = <strong>x</strong>, thus checking for <strong>b</strong> is redundant.<br>
<img src=""http://www.lvtran.com/wp-content/uploads/2014/02/pdigit.jpg"" alt=""pdigit"" width=""500"" height=""375"" class=""aligncenter size-full wp-image-162"" />
<p>&diams; Example: Is 17 a prime number? 17 is obviously an odd number. If 17 has any more factors other than 1 and itself, then it is not prime. Prime factorize 17 to find its factors: 17 is not divisible by 2, 3, 5, 7, 11, and 13, thus 2, 3, 5, 7, 11, and 13 are not its factors. So 17's only factors are 1 and 17, making 17 prime. In fact, we can stop prime factorizing at <strong>sqrt(17)</strong>, or 4.123 because if 17 is not divisible by any number <strong>a</strong> with 1 &lt; <strong>a</strong> &lt;= 4.123, then 17 will not be divisible by any number <strong>b</strong> with 4.123 &lt; <strong>b</strong> &lt; 17.
<br>&clubs;&nbsp;To store the number 600,851,475,143, use primitive type <b>long</b>, whose maximum value is 9,223,372,036,854,775,807.</p><br>
<h2>The Code</h2>
[java]
public class Problem3
{
  public static void main(String[] args)
  {
    long n = 600851475143L;  //Use literal L at the end of the number to let the compiler know you're using a long
    int factor = 3;

    while(n &gt; 1)
    {
      if(isPrime(factor))
        if(n % factor == 0)
          n /= factor;	
        else
          factor += 2;		
      else
        factor += 2;
    }
    System.out.println(""Greatest prime factor = "" + factor);
  }

  public static boolean isPrime(int n)
  {
    if(n &lt; 2)
      return false;

    if(n != 2 &amp;&amp; n % 2 == 0)
      return false;

    for(int i = 3; i*i &lt;= n; i += 2)
    {
      if(n % i == 0)
        return false;
    } 
    return true;
  }
}
[/java]	
[java]Execution time: 2 ms.[/java]","Problem 3: Largest Prime Factor",,"inherit","open","open",,"19-revision-v1",,,"2014-06-06 09:05:02","2014-06-06 09:05:02",,"19","http://euler.lvtran.com/19-revision-v1/","0","revision",,"0"
"32","1","2014-06-06 09:05:10","2014-06-06 09:05:10","<p>If we list all the natural numbers below 10 that are multiples of 3 or 5, we get 3, 5, 6 and 9. The sum of these multiples is 23. Find the sum of all the multiples of 3 or 5 below 1000. </p><br>
<!--more-->
<h2>The Catch</h2>
<p>How to check if an arbitrary number <strong>x</strong> is evenly divisible by 3 or 5.</p>
<h2>The Light</h2>
<p>To check for divisibility, use modulus operation (<strong>%</strong>), which calculates the remainder of <strong>x</strong> divides by<strong> a</strong>, where a != 0. If <strong>x % a == 0</strong>, then the division of<strong> x</strong> by<strong> a</strong> leaves no remainder, or <strong>x</strong> is divisible by <strong>a</strong> (In Discrete Mathematics, this is written as x | a).</p>
<h2>The Code</h2>
[java]public class Problem1
{
  public static void main(String[] args)
  {
    int sum = 0;
    for(int i = 0; i &lt; 1000; i++)
    { 
      if(i % 3 == 0 || i % 5 == 0)
        sum += i;
    }
    System.out.println(sum);
  }
}[/java]
[java]Execution time: 0 ms.[/java]","Problem 1: Multiples of 3 and 5",,"inherit","open","open",,"15-revision-v1",,,"2014-06-06 09:05:10","2014-06-06 09:05:10",,"15","http://euler.lvtran.com/15-revision-v1/","0","revision",,"0"
"34","1","2014-06-06 09:20:31","2014-06-06 09:20:31",,"Home",,"publish","open","open",,"home",,,"2015-03-12 23:31:24","2015-03-12 23:31:24",,"0","http://euler.lvtran.com/?p=34","1","nav_menu_item",,"0"
"37","1","2013-12-24 10:00:08","2013-12-24 10:00:08","<p>The sum of the squares of the first ten natural numbers is 1<sup>2</sup> + 2<sup>2</sup> + ... + 10<sup>2</sup> = 385. The square of the sum of the first ten natural numbers is (1 + 2 + ... + 10)<sup>2</sup> = 55<sup>2</sup> = 3025. Hence the difference between the sum of the squares of the first ten natural numbers and the square of the sum is 3025 - 385 = 2640. Find the difference between the sum of the squares of the first one hundred natural numbers and the square of the sum.</p><!--more-->



<h2>The Catch</h2>
<p>This problem is straight forward enough to efficiently brute force.</p>

<h2>The Light</h2>
<p>Loop from 1 to 100 and accumulate the sum of the squares and	the sum for each iteration. After the loop is completed, find their difference.</p>

<h2>The Code</h2>
[java]
public class Problem6
{
  public static void main(String[] args)
  {
    int s1 = 0;
    int s2 = 0;

    for(int i = 1; i &lt;= 100; i++)
    {
      s1 += (i*i);
      s2 += i;
    }
    System.out.println(s2 * s2 - s1);
 }
}
[/java]
[java]Execution time: 0 ms.[/java]","Problem 6: Sum Square Difference",,"publish","closed","closed",,"p6",,,"2014-06-15 07:08:36","2014-06-15 07:08:36",,"0","http://euler.lvtran.com/?p=37","0","post",,"0"
"54","1","2014-06-07 10:09:09","2014-06-07 10:09:09","<p>The sum of the squares of the first ten natural numbers is 1<sup>2</sup> + 2<sup>2</sup> + ... + 10<sup>2</sup> = 385. The square of the sum of the first ten natural numbers is (1 + 2 + ... + 10)<sup>2</sup> = 55<sup>2</sup> = 3025. Hence the difference between the sum of the squares of the first ten natural numbers and the square of the sum is 3025 - 385 = 2640. Find the difference between the sum of the squares of the first one hundred natural numbers and the square of the sum.</p><!--more-->



<h2>The Catch</h2>
<p>This problem is straight forward enough to efficiently brute force.</p>

<h2>The Light</h2>
<p>Loop from 1 to 100 and accumulate the sum of the squares and	the sum for each iteration. After the loop is completed, find their difference.</p>

<h2>The Code</h2>
[java]
public class Problem6
{
  public static void main(String[] args)
  {
    int s1 = 0;
    int s2 = 0;

    for(int i = 1; i &lt;= 100; i++)
    {
      s1 += (i*i);
      s2 += i;
    }
    System.out.println(s2 * s2 - s1);
 }
}
[/java]
[java]Execution time: 0 ms.[/java]","Problem 6: Sum Square Difference",,"inherit","open","open",,"37-revision-v1",,,"2014-06-07 10:09:09","2014-06-07 10:09:09",,"37","http://euler.lvtran.com/37-revision-v1/","0","revision",,"0"
"38","1","2014-06-07 10:00:09","2014-06-07 10:00:09","<h2>The Problem</h2> 
<p>The sum of the squares of the first ten natural numbers is 1<sup>2</sup> + 2<sup>2</sup> + ... + 10<sup>2</sup> = 385. The square of the sum of the first ten natural numbers is (1 + 2 + ... + 10)<sup>2</sup> = 55<sup>2</sup> = 3025. Hence the difference between the sum of the squares of the first ten natural numbers and the square of the sum is 3025 - 385 = 2640. Find the difference between the sum of the squares of the first one hundred natural numbers and the square of the sum.</p><!--more-->



<h2>The Catch</h2>
<p>This problem is straight forward enough to efficiently brute force.</p>

<h2>The Light</h2>
<p>Loop from 1 to 100 and accumulate the sum of the squares and	the sum for each iteration. After the loop is completed, find their difference.</p>

<h2>The Code</h2>
[java]
public class Problem6
{
  public static void main(String[] args)
  {
    int s1 = 0;
    int s2 = 0;

    for(int i = 1; i &lt;= 100; i++)
    {
      s1 += (i*i);
      s2 += i;
    }
    System.out.println(s2 * s2 - s1);
 }
}
[/java]
[java]Execution time: 0 ms.[/java]","Problem 6: Sum Square Difference",,"inherit","open","open",,"37-revision-v1",,,"2014-06-07 10:00:09","2014-06-07 10:00:09",,"37","http://euler.lvtran.com/37-revision-v1/","0","revision",,"0"
"39","1","2013-12-23 10:00:38","2013-12-23 10:00:38","<p>By listing the first six prime numbers: 2, 3, 5, 7, 11, and 13, we can see that the 6<sup>th</sup> prime is 13. What is the 10,001<sup>st</sup> prime number?</p><!--more-->



<h2>The Catch</h2>
<p>How to determine whether an arbitrary number <strong>x</strong> is prime.</p>

<h2>The Light</h2>
<p>Reuse the prime checking code in <a href=""http://lvtran.com/p3"">Problem 3</a> to find the 10,100st prime number.</p>

<h2>The Code</h2>
[java]
public class Problem7
{
  public static void main(String[] args)
  {
    int count = 1; //Start count at 1 because 2 is the first prime number

    for(int i = 3;; i += 2) //Increment by 2 because primes from 3 onward are odd
    {
      if(isPrime(i))
        ++count;
      if(count == 10001)
      {
        System.out.println(i);
        break;
      }
    }
  }

  public static boolean isPrime(int n)
  {
    if(n &lt; 2)
      return false;

    if(n != 2 &amp;&amp; n % 2 == 0)
      return false;

    for(int i = 3; i*i &lt;= n; i += 2)
    {
      if(n % i == 0)
        return false;
    } 
    return true;
  }
}
[/java]
[java]Execution time: 8 ms.[/java]","Problem 7: 10,001<sup>st</sup> Prime",,"publish","closed","closed",,"p7",,,"2014-06-15 07:08:37","2014-06-15 07:08:37",,"0","http://euler.lvtran.com/?p=39","0","post",,"0"
"40","1","2014-06-07 10:00:38","2014-06-07 10:00:38","<h2>The Problem</h2> 
<p>By listing the first six prime numbers: 2, 3, 5, 7, 11, and 13, we can see that the 6<sup>th</sup> prime is 13. What is the 10,001<sup>st</sup> prime number?</p><!--more-->



<h2>The Catch</h2>
<p>How to determine whether an arbitrary number <strong>x</strong> is prime.</p>

<h2>The Light</h2>
<p>Reuse the prime checking code in <a href=""http://lvtran.com/p3"">Problem 3</a> to find the 10,100st prime number.</p>

<h2>The Code</h2>
[java]
public class Problem7
{
  public static void main(String[] args)
  {
    int count = 1; //Start count at 1 because 2 is the first prime number

    for(int i = 3;; i += 2) //Increment by 2 because primes from 3 onward are odd
    {
      if(isPrime(i))
        ++count;
      if(count == 10001)
      {
        System.out.println(i);
        break;
      }
    }
  }

  public static boolean isPrime(int n)
  {
    if(n &lt; 2)
      return false;

    if(n != 2 &amp;&amp; n % 2 == 0)
      return false;

    for(int i = 3; i*i &lt;= n; i += 2)
    {
      if(n % i == 0)
        return false;
    } 
    return true;
  }
}
[/java]
[java]Execution time: 8 ms.[/java]","Problem 7: 10,001<sup>st</sup> Prime",,"inherit","open","open",,"39-revision-v1",,,"2014-06-07 10:00:38","2014-06-07 10:00:38",,"39","http://euler.lvtran.com/39-revision-v1/","0","revision",,"0"
"41","1","2013-12-22 10:01:27","2013-12-22 10:01:27","<p>Find the greatest product of five consecutive digits in the 1000-digit number:</p><!--more-->


<p>7316717653133062491922511967442657474235534919493496983520312774506326239578318016984801869478851843858615607891129494954595017379583319528532088055111254069874715852386305071569329096329522744304355766896648950445244523161731856403098711121722383113622298934233803081353362766142828064444866452387493035890729629049156044077239071381051585930796086670172427121883998797908792274921901699720888093776657273330010533678812202354218097512545405947522435258490771167055601360483958644670632441572215539753697817977846174064955149290862569321978468622482839722413756570560574902614079729686524145351004748216637048440319989000889524345065854122758866688116427171479924442928230863465674813919123162824586178664583591245665294765456828489128831426076900422421902267105562632111110937054421750694165896040807198403850962455444362981230987879927244284909188845801561660979191338754992005240636899125607176060588611646710940507754100225698315520005593572972571636269561882670428252483600823257530420752963450</p>

<h2>The Catch</h2>
<p>How to calculate the product <strong>x</strong> of every 5 digits in this 1,000-digit number. For every<strong> x</strong> calculated, check if it is the maximum value obtained.</p>

<h2>The Light</h2>
<p>Parse the 1,000-digit number to a character array and manipulate each character. Keep track of the greatest <strong>x</strong>.</p>

<h2>The Code</h2>
[java]
public class Problem8
{
  public static void main(String[] args)
  {
    String digit =  ""7316717653133062491922511967442657474235534919493496983520312774506326239578318016984801869478851843858615607891129494954595017379583319528532088055111254069874715852386305071569329096329522744304355766896648950445244523161731856403098711121722383113622298934233803081353362766142828064444866452387493035890729629049156044077239071381051585930796086670172427121883998797908792274921901699720888093776657273330010533678812202354218097512545405947522435258490771167055601360483958644670632441572215539753697817977846174064955149290862569321978468622482839722413756570560574902614079729686524145351004748216637048440319989000889524345065854122758866688116427171479924442928230863465674813919123162824586178664583591245665294765456828489128831426076900422421902267105562632111110937054421750694165896040807198403850962455444362981230987879927244284909188845801561660979191338754992005240636899125607176060588611646710940507754100225698315520005593572972571636269561882670428252483600823257530420752963450"";
    System.out.println(fiveDigitSum(digit));	
  }

  public static int fiveDigitSum(String s)
  {
    int max = 0;
    int tmp = 0;
    char[] digit = new char[s.length()];
    digit = s.toCharArray();

    for(int i = 0; i &lt; digit.length - 4; i++)     
    {       
      int d1 = Character.getNumericValue(digit[i]);       
      int d2 = Character.getNumericValue(digit[i + 1]);       
      int d3 = Character.getNumericValue(digit[i + 2]);       
      int d4 = Character.getNumericValue(digit[i + 3]);       
      int d5 = Character.getNumericValue(digit[i + 4]); 	         

      tmp = d1 * d2 * d3 * d4 * d5; 	         

      if(tmp &gt; max)
        max = tmp;
    }
    return max;	
  }
}
[/java]
[java]Execution time: 1 ms.[/java]","Problem 8: Largest Product in a Series",,"publish","closed","closed",,"p8",,,"2014-06-15 07:08:38","2014-06-15 07:08:38",,"0","http://euler.lvtran.com/?p=41","0","post",,"0"
"56","1","2014-06-07 10:10:07","2014-06-07 10:10:07","<p>Find the greatest product of five consecutive digits in the 1000-digit number:</p><!--more-->


<p>7316717653133062491922511967442657474235534919493496983520312774506326239578318016984801869478851843858615607891129494954595017379583319528532088055111254069874715852386305071569329096329522744304355766896648950445244523161731856403098711121722383113622298934233803081353362766142828064444866452387493035890729629049156044077239071381051585930796086670172427121883998797908792274921901699720888093776657273330010533678812202354218097512545405947522435258490771167055601360483958644670632441572215539753697817977846174064955149290862569321978468622482839722413756570560574902614079729686524145351004748216637048440319989000889524345065854122758866688116427171479924442928230863465674813919123162824586178664583591245665294765456828489128831426076900422421902267105562632111110937054421750694165896040807198403850962455444362981230987879927244284909188845801561660979191338754992005240636899125607176060588611646710940507754100225698315520005593572972571636269561882670428252483600823257530420752963450</p>

<h2>The Catch</h2>
<p>How to calculate the product <strong>x</strong> of every 5 digits in this 1,000-digit number. For every<strong> x</strong> calculated, check if it is the maximum value obtained.</p>

<h2>The Light</h2>
<p>Parse the 1,000-digit number to a character array and manipulate each character. Keep track of the greatest <strong>x</strong>.</p>

<h2>The Code</h2>
[java]
public class Problem8
{
  public static void main(String[] args)
  {
    String digit =  ""7316717653133062491922511967442657474235534919493496983520312774506326239578318016984801869478851843858615607891129494954595017379583319528532088055111254069874715852386305071569329096329522744304355766896648950445244523161731856403098711121722383113622298934233803081353362766142828064444866452387493035890729629049156044077239071381051585930796086670172427121883998797908792274921901699720888093776657273330010533678812202354218097512545405947522435258490771167055601360483958644670632441572215539753697817977846174064955149290862569321978468622482839722413756570560574902614079729686524145351004748216637048440319989000889524345065854122758866688116427171479924442928230863465674813919123162824586178664583591245665294765456828489128831426076900422421902267105562632111110937054421750694165896040807198403850962455444362981230987879927244284909188845801561660979191338754992005240636899125607176060588611646710940507754100225698315520005593572972571636269561882670428252483600823257530420752963450"";
    System.out.println(fiveDigitSum(digit));	
  }

  public static int fiveDigitSum(String s)
  {
    int max = 0;
    int tmp = 0;
    char[] digit = new char[s.length()];
    digit = s.toCharArray();

    for(int i = 0; i &lt; digit.length - 4; i++)     
    {       
      int d1 = Character.getNumericValue(digit[i]);       
      int d2 = Character.getNumericValue(digit[i + 1]);       
      int d3 = Character.getNumericValue(digit[i + 2]);       
      int d4 = Character.getNumericValue(digit[i + 3]);       
      int d5 = Character.getNumericValue(digit[i + 4]); 	         

      tmp = d1 * d2 * d3 * d4 * d5; 	         

      if(tmp &gt; max)
        max = tmp;
    }
    return max;	
  }
}
[/java]
[java]Execution time: 1 ms.[/java]","Problem 8: Largest Product in a Series",,"inherit","open","open",,"41-revision-v1",,,"2014-06-07 10:10:07","2014-06-07 10:10:07",,"41","http://euler.lvtran.com/41-revision-v1/","0","revision",,"0"
"42","1","2014-06-07 10:01:27","2014-06-07 10:01:27","<h2>The Problem</h2> 
<p>Find the greatest product of five consecutive digits in the 1000-digit number:</p>
<p>7316717653133062491922511967442657474235534919493496983520312774506326239578318016984801869478851843858615607891129494954595017379583319528532088055111254069874715852386305071569329096329522744304355766896648950445244523161731856403098711121722383113622298934233803081353362766142828064444866452387493035890729629049156044077239071381051585930796086670172427121883998797908792274921901699720888093776657273330010533678812202354218097512545405947522435258490771167055601360483958644670632441572215539753697817977846174064955149290862569321978468622482839722413756570560574902614079729686524145351004748216637048440319989000889524345065854122758866688116427171479924442928230863465674813919123162824586178664583591245665294765456828489128831426076900422421902267105562632111110937054421750694165896040807198403850962455444362981230987879927244284909188845801561660979191338754992005240636899125607176060588611646710940507754100225698315520005593572972571636269561882670428252483600823257530420752963450</p>
<!--more-->

<h2>The Catch</h2>
<p>How to calculate the product <strong>x</strong> of every 5 digits in this 1,000-digit number. For every<strong> x</strong> calculated, check if it is the maximum value obtained.</p>

<h2>The Light</h2>
<p>Parse the 1,000-digit number to a character array and manipulate each character. Keep track of the greatest <strong>x</strong>.</p>

<h2>The Code</h2>
[java]
public class Problem8
{
  public static void main(String[] args)
  {
    String digit =  ""7316717653133062491922511967442657474235534919493496983520312774506326239578318016984801869478851843858615607891129494954595017379583319528532088055111254069874715852386305071569329096329522744304355766896648950445244523161731856403098711121722383113622298934233803081353362766142828064444866452387493035890729629049156044077239071381051585930796086670172427121883998797908792274921901699720888093776657273330010533678812202354218097512545405947522435258490771167055601360483958644670632441572215539753697817977846174064955149290862569321978468622482839722413756570560574902614079729686524145351004748216637048440319989000889524345065854122758866688116427171479924442928230863465674813919123162824586178664583591245665294765456828489128831426076900422421902267105562632111110937054421750694165896040807198403850962455444362981230987879927244284909188845801561660979191338754992005240636899125607176060588611646710940507754100225698315520005593572972571636269561882670428252483600823257530420752963450"";
    System.out.println(fiveDigitSum(digit));	
  }

  public static int fiveDigitSum(String s)
  {
    int max = 0;
    int tmp = 0;
    char[] digit = new char[s.length()];
    digit = s.toCharArray();

    for(int i = 0; i &lt; digit.length - 4; i++)     
    {       
      int d1 = Character.getNumericValue(digit[i]);       
      int d2 = Character.getNumericValue(digit[i + 1]);       
      int d3 = Character.getNumericValue(digit[i + 2]);       
      int d4 = Character.getNumericValue(digit[i + 3]);       
      int d5 = Character.getNumericValue(digit[i + 4]); 	         

      tmp = d1 * d2 * d3 * d4 * d5; 	         

      if(tmp &gt; max)
        max = tmp;
    }
    return max;	
  }
}
[/java]
[java]Execution time: 1 ms.[/java]","Problem 8: Largest Product in a Series",,"inherit","open","open",,"41-revision-v1",,,"2014-06-07 10:01:27","2014-06-07 10:01:27",,"41","http://euler.lvtran.com/41-revision-v1/","0","revision",,"0"
"43","1","2013-12-21 10:03:56","2013-12-21 10:03:56","<p>A Pythagorean triplet is a set of three natural numbers, a < b < c, for which, a^2 + b^2 = c^2. For example, 3^2 + 4^2 = 9 + 16 = 25 = 5^2. There exists exactly one Pythagorean triplet for which a + b + c = 1000. Find the product <i>abc</i>.</p>
<!--more-->


<h2>The Catch</h2>
<p>How to generate Pythagorean triplets.</p>

<h2>The Light</h2>
<p>Utilize the <a href=""http://en.wikipedia.org/wiki/Pythagorean_triple#Generating_a_triple"" target=""_blank"">Euclid's Formula</a> to create Pythagorean triplets: Given an arbitrary pair of positive integers m and n with m &gt; n</var>, the formula states that:
&nbsp;&nbsp;&nbsp;&nbsp;a = m<sup>2</sup> - n<sup>2</sup>
&nbsp;&nbsp;&nbsp;&nbsp;b = 2 * m * n
&nbsp;&nbsp;&nbsp;&nbsp;c = m<sup>2</sup> + n<sup>2</sup>
Check when their sum equals 1,000 and find their product.</p>

<h2>The Code</h2>
[java]
public class Problem9
{
  public static void main(String[] args)
  {
    for(int m = 2;; m++) 
    {
      for(int n = 1; n &lt; m; n++)
      {
        int a = m * m - n * n;
        int b = 2 * m * n;
        int c = m * m + n * n;

        int sum = a + b + c;
        if( sum == 1000 )
        {
          System.out.println(""a = "" + a);
          System.out.println(""b = "" + b);
          System.out.println(""c = "" + c);
          System.out.println(a * b * c );
          return;
        }
      }
    }
  }
}
[/java]
[java]Execution time: 2 ms.[/java]","Problem 9: Special Pythagorean Triplet",,"publish","closed","closed",,"p9",,,"2014-06-15 07:08:38","2014-06-15 07:08:38",,"0","http://euler.lvtran.com/?p=43","0","post",,"0"
"67","1","2014-06-07 10:19:27","2014-06-07 10:19:27","<p>A Pythagorean triplet is a set of three natural numbers, a < b < c, for which, a^2 + b^2 = c^2. For example, 3^2 + 4^2 = 9 + 16 = 25 = 5^2. There exists exactly one Pythagorean triplet for which a + b + c = 1000. Find the product <i>abc</i>.</p>
<!--more-->


<h2>The Catch</h2>
<p>How to generate Pythagorean triplets.</p>

<h2>The Light</h2>
<p>Utilize the <a href=""http://en.wikipedia.org/wiki/Pythagorean_triple#Generating_a_triple"" target=""_blank"">Euclid's Formula</a> to create Pythagorean triplets: Given an arbitrary pair of positive integers m and n with m &gt; n</var>, the formula states that:
&nbsp;&nbsp;&nbsp;&nbsp;a = m<sup>2</sup> - n<sup>2</sup>
&nbsp;&nbsp;&nbsp;&nbsp;b = 2 * m * n
&nbsp;&nbsp;&nbsp;&nbsp;c = m<sup>2</sup> + n<sup>2</sup>
Check when their sum equals 1,000 and find their product.</p>

<h2>The Code</h2>
[java]
public class Problem9
{
  public static void main(String[] args)
  {
    for(int m = 2;; m++) 
    {
      for(int n = 1; n &lt; m; n++)
      {
        int a = m * m - n * n;
        int b = 2 * m * n;
        int c = m * m + n * n;

        int sum = a + b + c;
        if( sum == 1000 )
        {
          System.out.println(""a = "" + a);
          System.out.println(""b = "" + b);
          System.out.println(""c = "" + c);
          System.out.println(a * b * c );
          return;
        }
      }
    }
  }
}
[/java]
[java]Execution time: 2 ms.[/java]","Problem 9: Special Pythagorean Triplet",,"inherit","open","open",,"43-revision-v1",,,"2014-06-07 10:19:27","2014-06-07 10:19:27",,"43","http://euler.lvtran.com/43-revision-v1/","0","revision",,"0"
"58","1","2014-06-07 10:11:34","2014-06-07 10:11:34","<p>A Pythagorean triplet is a set of three natural numbers, a < b < c, for which, a<sup>2</sup> + b<sup>2</sup> = c<sup>2</sup>. For example, 3<sup>2</sup> + 4<sup>2</sup> = 9 + 16 = 25 = 5<sup>2</sup>. There exists exactly one Pythagorean triplet for which a + b + c = 1000. Find the product <i>abc</i>.</p>
<!--more-->


<h2>The Catch</h2>
<p>How to generate Pythagorean triplets.</p>

<h2>The Light</h2>
<p>Utilize the <a href=""http://en.wikipedia.org/wiki/Pythagorean_triple#Generating_a_triple"" target=""_blank"">Euclid's Formula</a> to create Pythagorean triplets: Given an arbitrary pair of positive integers m and n with m &gt; n</var>, the formula states that:
&nbsp;&nbsp;&nbsp;&nbsp;a = m<sup>2</sup> - n<sup>2</sup>
&nbsp;&nbsp;&nbsp;&nbsp;b = 2 * m * n
&nbsp;&nbsp;&nbsp;&nbsp;c = m<sup>2</sup> + n<sup>2</sup>
Check when their sum equals 1,000 and find their product.</p>

<h2>The Code</h2>
[java]
public class Problem9
{
  public static void main(String[] args)
  {
    for(int m = 2;; m++) 
    {
      for(int n = 1; n &lt; m; n++)
      {
        int a = m * m - n * n;
        int b = 2 * m * n;
        int c = m * m + n * n;

        int sum = a + b + c;
        if( sum == 1000 )
        {
          System.out.println(""a = "" + a);
          System.out.println(""b = "" + b);
          System.out.println(""c = "" + c);
          System.out.println(a * b * c );
          return;
        }
      }
    }
  }
}
[/java]
[java]Execution time: 2 ms.[/java]","Problem 9: Special Pythagorean Triplet",,"inherit","open","open",,"43-revision-v1",,,"2014-06-07 10:11:34","2014-06-07 10:11:34",,"43","http://euler.lvtran.com/43-revision-v1/","0","revision",,"0"
"44","1","2014-06-07 10:01:56","2014-06-07 10:01:56","<h2>The Problem</h2> 
<p>A Pythagorean triplet is a set of three natural numbers, a < b < c, for which, a<sup>2</sup> + b<sup>2</sup> = c<sup>2</sup>. For example, 3<sup>2</sup> + 4<sup>2</sup> = 9 + 16 = 25 = 5<sup>2</sup>. There exists exactly one Pythagorean triplet for which a + b + c = 1000. Find the product <i>abc</i>.</p>
<!--more-->


<h2>The Catch</h2>
<p>How to generate Pythagorean triplets.</p>

<h2>The Light</h2>
<p>Utilize the <a href=""http://en.wikipedia.org/wiki/Pythagorean_triple#Generating_a_triple"" target=""_blank"">Euclid's Formula</a> to create Pythagorean triplets: Given an arbitrary pair of positive integers m and n with m &gt; n</var>, the formula states that:
&nbsp;&nbsp;&nbsp;&nbsp;a = m<sup>2</sup> - n<sup>2</sup>
&nbsp;&nbsp;&nbsp;&nbsp;b = 2 * m * n
&nbsp;&nbsp;&nbsp;&nbsp;c = m<sup>2</sup> + n<sup>2</sup>
Check when their sum equals 1,000 and find their product.</p>

<h2>The Code</h2>
[java]
public class Problem9
{
  public static void main(String[] args)
  {
    for(int m = 2;; m++) 
    {
      for(int n = 1; n &lt; m; n++)
      {
        int a = m * m - n * n;
        int b = 2 * m * n;
        int c = m * m + n * n;

        int sum = a + b + c;
        if( sum == 1000 )
        {
          System.out.println(""a = "" + a);
          System.out.println(""b = "" + b);
          System.out.println(""c = "" + c);
          System.out.println(a * b * c );
          return;
        }
      }
    }
  }
}
[/java]
[java]Execution time: 2 ms.[/java]","Problem 9: Special Pythagorean Triplet",,"inherit","open","open",,"43-revision-v1",,,"2014-06-07 10:01:56","2014-06-07 10:01:56",,"43","http://euler.lvtran.com/43-revision-v1/","0","revision",,"0"
